subID	Model	randi	Mp0	delta0	wp0	scl0	Mp	delta	wp	scl	detla2	nll	nllsd	success	iterations
22102709.000000	5.000000	11.000000	20.214227	0.390007	0.708453	1.434163	-0.082405	10.433067	0.914622	0.000000	0.000198	-0.991194	343.307763	0.035535	2.000000	15.000000
22102709.000000	5.000000	12.000000	42.086794	-0.043345	1.117566	1.484816	0.000372	7.574219	2.139063	0.064941	0.055664	2.330371	345.113896	0.030779	2.000000	16.000000
22102709.000000	5.000000	10.000000	67.665767	0.140779	1.150343	1.920719	0.038233	10.924208	1.017645	0.000534	0.001286	-0.236146	343.316895	0.034172	2.000000	17.000000
22102709.000000	5.000000	23.000000	46.229991	0.092760	0.137418	0.581126	0.178155	10.568268	1.263214	0.000000	0.125488	-0.063495	343.543047	0.030217	2.000000	15.000000
22102709.000000	5.000000	7.000000	47.778168	0.045494	0.682586	1.964999	0.320868	11.051666	0.801624	0.000000	0.000000	1.501429	343.238648	0.041746	1.000000	21.000000
22102709.000000	5.000000	32.000000	86.161288	0.143783	0.017594	0.155356	-0.000015	10.582619	0.861014	0.001335	0.000000	0.621727	343.294033	0.030846	2.000000	16.000000
22102709.000000	5.000000	33.000000	99.768516	-0.036965	0.972701	0.633371	-0.064690	0.000725	0.279425	0.290025	0.981277	0.198927	347.175837	0.038542	1.000000	19.000000
22102709.000000	5.000000	3.000000	85.768248	-0.122902	0.955181	0.692721	0.195271	5.049911	0.716474	0.135223	0.000000	-0.607491	343.955944	0.027349	2.000000	19.000000
22102709.000000	5.000000	37.000000	6.748748	0.133573	1.163464	1.084367	-0.164932	10.498779	0.980320	0.000000	0.000469	1.961630	343.260779	0.033473	2.000000	23.000000
22102709.000000	5.000000	18.000000	36.648608	0.043933	0.983418	0.208649	0.045174	2.716961	0.107439	0.252401	0.292232	0.220008	346.901719	0.042371	2.000000	20.000000
22102709.000000	5.000000	21.000000	18.359061	0.382615	0.567681	1.820537	0.030983	0.000000	0.989463	0.241755	0.000027	0.776046	344.579126	0.036441	1.000000	20.000000
22102709.000000	5.000000	20.000000	98.097183	0.128336	0.310687	1.915862	0.034914	5.752857	0.780357	0.115738	0.001953	0.067149	343.704163	0.039357	2.000000	22.000000
22102709.000000	5.000000	6.000000	72.686457	-0.061199	0.824759	0.054033	-0.028853	2.080025	0.778170	0.211272	0.665718	0.191233	345.002834	0.037221	1.000000	20.000000
22102709.000000	5.000000	35.000000	8.409658	0.392082	0.895694	1.497622	0.210832	0.000012	0.964322	0.242194	0.000008	2.459696	344.575543	0.028770	2.000000	24.000000
22102709.000000	5.000000	14.000000	39.391592	0.345663	0.797556	1.275456	-0.164641	10.992867	0.691514	0.000000	0.000029	1.235842	343.387313	0.030969	1.000000	22.000000
22102709.000000	5.000000	19.000000	91.332288	0.065883	0.742993	0.576536	0.220252	0.001905	0.841251	0.245009	0.000000	0.417001	344.501659	0.032188	2.000000	26.000000
22102709.000000	5.000000	40.000000	57.223163	-0.018521	1.083582	0.448670	-0.198581	11.144294	0.609180	0.000000	0.005672	0.594780	343.488016	0.029965	1.000000	26.000000
22102709.000000	5.000000	16.000000	30.122198	-0.023181	1.293592	0.626962	0.050851	36.626053	-0.498376	0.320177	2.028147	0.318201	365.835006	0.034258	1.000000	29.000000
22102709.000000	5.000000	1.000000	84.002443	0.267109	0.916523	0.136332	0.025583	2.386301	0.074719	0.257505	0.428662	0.158973	347.334753	0.034404	1.000000	22.000000
22102709.000000	5.000000	4.000000	81.802799	-0.144019	0.056912	0.890865	0.215415	4.516979	0.207934	0.247348	1.359912	-0.889314	348.142176	0.028038	2.000000	29.000000
22102709.000000	5.000000	27.000000	5.269256	-0.073516	1.285811	1.574503	-0.022130	10.573733	0.964571	0.001424	0.000000	0.060704	343.280728	0.033274	1.000000	30.000000
22102709.000000	5.000000	25.000000	87.927661	0.391694	1.226314	0.022495	-0.010055	0.365849	0.893675	0.238642	0.000979	1.946274	344.485082	0.036055	2.000000	32.000000
22102709.000000	5.000000	31.000000	43.341117	0.139101	0.488591	1.071379	-0.116257	5.951755	0.749327	0.116861	0.155778	-0.268686	343.838419	0.033606	1.000000	33.000000
22102709.000000	5.000000	39.000000	77.738048	0.180357	1.188417	1.690311	0.305600	10.533857	1.405822	0.000000	0.287641	-1.000000	343.811933	0.041403	1.000000	34.000000
22102709.000000	5.000000	5.000000	33.639098	-0.007997	0.905339	1.822177	0.270600	10.672708	0.838470	0.002558	0.186261	-0.374281	343.325782	0.031458	1.000000	39.000000
22102709.000000	5.000000	36.000000	47.975261	0.393459	0.813054	1.838256	-0.037830	9.924611	0.954974	0.011966	0.125840	-0.008405	343.367981	0.028866	1.000000	46.000000
22102709.000000	5.000000	15.000000	24.893096	-0.003964	0.749564	1.784704	0.366556	12.411435	0.321787	0.000028	0.447122	-0.994530	344.672050	0.031332	1.000000	46.000000
22102709.000000	5.000000	17.000000	63.465916	-0.145645	1.260529	1.935234	-0.059349	10.745561	0.802832	0.004335	0.184924	-0.064343	343.373860	0.035864	2.000000	49.000000
22110301.000000	1.000000	4.000000	63.906398	0.300454	NaN	NaN	NaN	9.507812	-0.148438	NaN	NaN	NaN	297.565834	0.030607	2.000000	11.000000
22110301.000000	1.000000	26.000000	10.139482	0.190500	NaN	NaN	NaN	3.223633	-0.229883	NaN	NaN	NaN	190.694597	0.023270	2.000000	11.000000
22110301.000000	1.000000	31.000000	10.436386	0.122646	NaN	NaN	NaN	7.574219	-0.764844	NaN	NaN	NaN	226.042173	0.044489	2.000000	12.000000
22110301.000000	1.000000	17.000000	34.620432	-0.120412	NaN	NaN	NaN	7.997192	-0.856104	NaN	NaN	NaN	250.706212	2.288590	2.000000	13.000000
22110301.000000	1.000000	13.000000	40.884084	0.238200	NaN	NaN	NaN	9.411133	-0.192383	NaN	NaN	NaN	294.463150	0.030854	2.000000	11.000000
22110301.000000	1.000000	34.000000	76.688503	0.005869	NaN	NaN	NaN	9.314453	-0.641797	NaN	NaN	NaN	254.450791	0.025891	2.000000	12.000000
22110301.000000	1.000000	37.000000	38.409581	0.278745	NaN	NaN	NaN	2.220581	0.256006	NaN	NaN	NaN	179.430715	0.027549	2.000000	13.000000
22110301.000000	1.000000	38.000000	13.803741	-0.163064	NaN	NaN	NaN	1.444689	0.095827	NaN	NaN	NaN	159.744847	0.058390	2.000000	11.000000
22110301.000000	1.000000	3.000000	93.335547	0.306746	NaN	NaN	NaN	9.314453	-0.641797	NaN	NaN	NaN	254.424206	0.023754	2.000000	12.000000
22110301.000000	1.000000	24.000000	13.072820	0.334691	NaN	NaN	NaN	2.836914	-0.171289	NaN	NaN	NaN	182.908822	0.023593	2.000000	13.000000
22110301.000000	1.000000	5.000000	56.551104	0.262932	NaN	NaN	NaN	1.581648	-0.017283	NaN	NaN	NaN	160.242155	0.057993	2.000000	11.000000
22110301.000000	1.000000	25.000000	40.871995	0.084216	NaN	NaN	NaN	3.416992	-0.109180	NaN	NaN	NaN	201.651467	0.029722	2.000000	11.000000
22110301.000000	1.000000	27.000000	58.102183	-0.030760	NaN	NaN	NaN	4.758423	-0.621875	NaN	NaN	NaN	203.471498	0.025593	2.000000	15.000000
22110301.000000	1.000000	35.000000	88.827354	-0.090707	NaN	NaN	NaN	4.021240	-0.261304	NaN	NaN	NaN	208.980916	0.027223	2.000000	13.000000
22110301.000000	1.000000	19.000000	92.988317	0.212757	NaN	NaN	NaN	1.413910	0.272137	NaN	NaN	NaN	160.202103	0.047777	2.000000	17.000000
22110301.000000	1.000000	16.000000	79.348417	0.315079	NaN	NaN	NaN	1.671173	-0.077583	NaN	NaN	NaN	160.867838	0.057852	2.000000	14.000000
22110301.000000	1.000000	40.000000	43.081926	-0.088153	NaN	NaN	NaN	1.414004	0.140853	NaN	NaN	NaN	159.766114	0.049533	2.000000	16.000000
22110301.000000	1.000000	39.000000	51.323761	0.309237	NaN	NaN	NaN	1.487252	0.066759	NaN	NaN	NaN	159.843401	0.051947	2.000000	11.000000
22110301.000000	1.000000	7.000000	54.778501	0.347145	NaN	NaN	NaN	1.476721	-0.074151	NaN	NaN	NaN	161.325313	0.118743	2.000000	20.000000
22110301.000000	1.000000	22.000000	15.330415	0.359874	NaN	NaN	NaN	1.428131	0.165362	NaN	NaN	NaN	159.789043	0.049925	2.000000	18.000000
22110301.000000	1.000000	10.000000	6.597955	0.363789	NaN	NaN	NaN	1.691628	-0.168824	NaN	NaN	NaN	161.874657	0.066314	2.000000	16.000000
22110301.000000	1.000000	29.000000	8.887701	-0.159485	NaN	NaN	NaN	91.698859	-0.983406	NaN	NaN	NaN	276.145329	0.069296	2.000000	22.000000
22110301.000000	1.000000	28.000000	22.649781	-0.033782	NaN	NaN	NaN	1.508228	0.050921	NaN	NaN	NaN	159.828216	0.044443	1.000000	19.000000
22110301.000000	1.000000	2.000000	17.182039	0.010537	NaN	NaN	NaN	1.468420	0.087057	NaN	NaN	NaN	159.748608	0.069044	2.000000	22.000000
22110301.000000	1.000000	14.000000	11.201697	-0.058019	NaN	NaN	NaN	1.419280	0.128125	NaN	NaN	NaN	159.753840	0.044859	2.000000	19.000000
22110301.000000	1.000000	9.000000	85.782045	0.206101	NaN	NaN	NaN	1.396664	0.228647	NaN	NaN	NaN	159.849555	0.055876	2.000000	21.000000
22110301.000000	1.000000	6.000000	42.410215	-0.051327	NaN	NaN	NaN	4.577148	-0.369336	NaN	NaN	NaN	214.526381	0.021433	1.000000	32.000000
22110301.000000	1.000000	32.000000	90.890467	0.070439	NaN	NaN	NaN	1.440406	0.145907	NaN	NaN	NaN	159.718519	0.040656	2.000000	24.000000
22110301.000000	1.000000	12.000000	36.908903	0.384347	NaN	NaN	NaN	1.415158	0.169886	NaN	NaN	NaN	159.705997	0.047215	2.000000	21.000000
22110301.000000	1.000000	36.000000	4.444657	0.181301	NaN	NaN	NaN	1.440535	0.112600	NaN	NaN	NaN	159.719044	0.045218	1.000000	25.000000
22110301.000000	1.000000	1.000000	86.756589	0.173244	NaN	NaN	NaN	1.580054	-0.054544	NaN	NaN	NaN	160.437315	0.077532	2.000000	33.000000
22110301.000000	1.000000	33.000000	72.781210	-0.010365	NaN	NaN	NaN	1.477356	0.088062	NaN	NaN	NaN	159.759572	0.049333	1.000000	36.000000
22110301.000000	1.000000	21.000000	36.001576	0.011225	NaN	NaN	NaN	1.474516	0.064713	NaN	NaN	NaN	159.856820	0.052355	1.000000	29.000000
22110301.000000	1.000000	15.000000	97.759087	0.196240	NaN	NaN	NaN	1.399252	0.236556	NaN	NaN	NaN	160.060207	0.057302	2.000000	29.000000
22110301.000000	1.000000	8.000000	66.980136	0.108967	NaN	NaN	NaN	1.408094	0.133556	NaN	NaN	NaN	159.812747	0.057212	2.000000	29.000000
22110301.000000	1.000000	11.000000	1.923292	-0.000058	NaN	NaN	NaN	1.375194	0.195234	NaN	NaN	NaN	159.839103	0.058638	1.000000	31.000000
22110301.000000	1.000000	23.000000	71.251632	-0.134027	NaN	NaN	NaN	1.795137	-0.234098	NaN	NaN	NaN	163.152890	0.111667	1.000000	25.000000
22110301.000000	1.000000	18.000000	79.095829	0.115891	NaN	NaN	NaN	1.684443	-0.175022	NaN	NaN	NaN	162.885171	0.936416	1.000000	33.000000
22110301.000000	1.000000	20.000000	62.441593	0.003448	NaN	NaN	NaN	1.426467	0.159131	NaN	NaN	NaN	159.743579	0.042762	1.000000	30.000000
22110301.000000	1.000000	30.000000	2.707479	0.044661	NaN	NaN	NaN	1.859656	-0.237063	NaN	NaN	NaN	163.382822	0.079943	1.000000	34.000000
22110301.000000	2.000000	32.000000	60.156839	0.293708	NaN	1.405836	NaN	0.009033	-0.605322	NaN	1.510010	NaN	147.888822	0.042030	2.000000	12.000000
22110301.000000	2.000000	29.000000	31.190780	-0.003836	NaN	1.951562	NaN	0.903320	0.164453	NaN	1.056641	NaN	146.308919	0.033322	2.000000	11.000000
22110301.000000	2.000000	27.000000	75.768870	0.120555	NaN	0.502714	NaN	0.000725	-0.999997	NaN	1.577179	NaN	147.751197	0.036979	2.000000	13.000000
22110301.000000	2.000000	3.000000	81.002235	0.174999	NaN	0.936352	NaN	0.000725	-0.477606	NaN	1.538803	NaN	147.773835	0.040548	2.000000	11.000000
22110301.000000	2.000000	31.000000	47.184008	0.294942	NaN	0.937245	NaN	0.462975	-0.214543	NaN	1.375946	NaN	147.110950	0.032044	2.000000	13.000000
22110301.000000	2.000000	11.000000	16.893071	0.313366	NaN	0.911402	NaN	0.018097	-0.682739	NaN	1.520203	NaN	147.803603	0.039202	2.000000	13.000000
22110301.000000	2.000000	23.000000	95.588765	0.121815	NaN	1.925119	NaN	0.057326	-0.778756	NaN	1.557015	NaN	147.768113	0.029257	2.000000	11.000000
22110301.000000	2.000000	15.000000	23.378548	0.124092	NaN	0.051987	NaN	0.000725	-0.659604	NaN	1.547821	NaN	147.772579	0.035661	2.000000	15.000000
22110301.000000	2.000000	28.000000	83.097731	0.205893	NaN	1.532357	NaN	0.557199	0.521817	NaN	1.222460	NaN	144.775326	0.030359	2.000000	14.000000
22110301.000000	2.000000	36.000000	71.651203	0.058226	NaN	1.645700	NaN	0.000725	0.947705	NaN	1.571716	NaN	147.761833	0.027531	2.000000	15.000000
22110301.000000	2.000000	30.000000	32.196073	0.250522	NaN	1.202507	NaN	0.344485	1.692523	NaN	1.207005	NaN	144.804794	0.042012	2.000000	16.000000
22110301.000000	2.000000	2.000000	39.637993	0.285855	NaN	1.285947	NaN	0.000158	-0.863294	NaN	1.581879	NaN	147.790506	0.033959	2.000000	19.000000
22110301.000000	2.000000	39.000000	47.199569	-0.050601	NaN	1.013895	NaN	0.502251	0.826869	NaN	1.101135	NaN	144.747895	0.032672	2.000000	18.000000
22110301.000000	2.000000	16.000000	67.851411	0.193072	NaN	0.242680	NaN	0.048463	-0.902452	NaN	1.567009	NaN	147.733276	0.036585	2.000000	17.000000
22110301.000000	2.000000	6.000000	39.163071	-0.028580	NaN	1.042178	NaN	0.132742	-0.985667	NaN	1.573933	NaN	147.734055	0.030015	1.000000	20.000000
22110301.000000	2.000000	34.000000	45.695750	0.132052	NaN	0.589260	NaN	0.000017	0.109584	NaN	1.544618	NaN	147.803441	0.031050	2.000000	21.000000
22110301.000000	2.000000	18.000000	21.038592	-0.019108	NaN	0.534965	NaN	0.512613	0.774729	NaN	1.166965	NaN	144.629517	0.030507	2.000000	20.000000
22110301.000000	2.000000	24.000000	72.257030	0.003436	NaN	1.515214	NaN	0.731278	0.201781	NaN	1.145806	NaN	145.215567	0.027585	2.000000	19.000000
22110301.000000	2.000000	13.000000	92.964661	-0.026576	NaN	0.830885	NaN	0.456583	1.063070	NaN	1.151534	NaN	144.695871	0.030695	2.000000	22.000000
22110301.000000	2.000000	35.000000	95.725633	0.236854	NaN	1.935856	NaN	0.118379	-0.878489	NaN	1.552241	NaN	147.780680	0.034788	1.000000	24.000000
22110301.000000	2.000000	5.000000	90.732709	0.132558	NaN	1.915454	NaN	0.401070	1.128578	NaN	1.249392	NaN	144.706306	0.031338	2.000000	23.000000
22110301.000000	2.000000	7.000000	9.377422	0.115040	NaN	0.492171	NaN	0.562413	0.666569	NaN	1.164790	NaN	144.662143	0.031213	1.000000	20.000000
22110301.000000	2.000000	38.000000	24.689126	-0.127278	NaN	1.344762	NaN	0.000006	-0.528425	NaN	1.555847	NaN	147.766382	0.039781	1.000000	25.000000
22110301.000000	2.000000	33.000000	35.374131	0.321319	NaN	0.072620	NaN	0.143330	2.418335	NaN	1.576273	NaN	146.649417	0.032765	1.000000	23.000000
22110301.000000	2.000000	12.000000	97.032359	0.029178	NaN	1.601044	NaN	0.574550	0.470033	NaN	1.175952	NaN	144.722661	0.035098	2.000000	22.000000
22110301.000000	2.000000	8.000000	26.566451	0.339150	NaN	1.342244	NaN	0.000002	-0.581012	NaN	1.545702	NaN	147.839311	0.045878	2.000000	28.000000
22110301.000000	2.000000	14.000000	37.694904	0.085099	NaN	0.377399	NaN	0.176874	-0.759272	NaN	1.560474	NaN	147.814008	0.028288	1.000000	21.000000
22110301.000000	2.000000	19.000000	40.042001	-0.109769	NaN	0.301436	NaN	0.618093	0.502838	NaN	1.130283	NaN	144.800042	0.031732	1.000000	29.000000
22110301.000000	2.000000	10.000000	15.605785	0.230643	NaN	1.949923	NaN	0.302329	1.904008	NaN	1.254981	NaN	144.870316	0.038359	1.000000	25.000000
22110301.000000	2.000000	21.000000	82.813177	-0.095785	NaN	1.069321	NaN	0.298453	-0.179488	NaN	1.588893	NaN	147.509849	0.030628	1.000000	25.000000
22110301.000000	2.000000	20.000000	40.814325	-0.169048	NaN	1.626045	NaN	0.588648	0.551674	NaN	1.127155	NaN	144.649651	0.032841	2.000000	24.000000
22110301.000000	2.000000	25.000000	76.810097	0.045422	NaN	1.515251	NaN	0.512559	0.811316	NaN	1.159083	NaN	144.611959	0.027832	1.000000	31.000000
22110301.000000	2.000000	26.000000	39.616616	-0.070330	NaN	0.263907	NaN	0.195629	-0.547684	NaN	1.521288	NaN	147.852890	0.037075	2.000000	32.000000
22110301.000000	2.000000	40.000000	43.959790	0.037877	NaN	1.992085	NaN	0.696665	0.303318	NaN	1.091325	NaN	144.986046	0.032432	1.000000	25.000000
22110301.000000	2.000000	1.000000	28.435047	0.205409	NaN	0.446167	NaN	0.483550	0.804710	NaN	1.189119	NaN	144.643495	0.036239	1.000000	29.000000
22110301.000000	2.000000	4.000000	24.764286	-0.100545	NaN	1.020423	NaN	0.169724	-0.984529	NaN	1.546431	NaN	147.921474	0.039876	1.000000	35.000000
22110301.000000	2.000000	37.000000	11.945060	-0.120771	NaN	0.202419	NaN	0.385797	1.285444	NaN	1.233148	NaN	144.681716	0.030984	2.000000	33.000000
22110301.000000	2.000000	22.000000	82.894363	0.348335	NaN	1.752959	NaN	0.445003	1.027613	NaN	1.194229	NaN	144.689214	0.030370	1.000000	29.000000
22110301.000000	2.000000	9.000000	68.959203	0.032158	NaN	1.601311	NaN	0.223251	2.833537	NaN	1.301921	NaN	144.998607	0.040011	1.000000	39.000000
22110301.000000	2.000000	17.000000	1.953195	0.206420	NaN	1.577486	NaN	0.418342	0.921890	NaN	1.258321	NaN	144.732538	0.040107	2.000000	35.000000
22110301.000000	3.000000	12.000000	44.154406	-0.168490	1.284539	NaN	NaN	2.643555	-0.470117	0.351367	NaN	NaN	209.423626	0.026396	2.000000	11.000000
22110301.000000	3.000000	7.000000	21.124317	0.093428	1.330807	NaN	NaN	5.060547	-0.119141	0.035547	NaN	NaN	245.029873	0.029564	2.000000	11.000000
22110301.000000	3.000000	33.000000	35.761213	0.006922	0.833811	NaN	NaN	3.206638	-0.600076	0.007581	NaN	NaN	186.544352	0.914306	2.000000	11.000000
22110301.000000	3.000000	10.000000	44.961003	0.019486	0.439011	NaN	NaN	5.205566	0.291309	0.033496	NaN	NaN	265.936612	0.026543	2.000000	12.000000
22110301.000000	3.000000	23.000000	58.191639	0.274972	0.283351	NaN	NaN	0.000725	0.095679	0.241266	NaN	NaN	130.813075	0.036851	2.000000	16.000000
22110301.000000	3.000000	30.000000	6.554875	-0.120207	0.313291	NaN	NaN	0.000725	-0.001573	0.259210	NaN	NaN	130.558175	0.029266	2.000000	17.000000
22110301.000000	3.000000	29.000000	89.320702	0.259731	0.376088	NaN	NaN	0.000000	0.234848	0.219509	NaN	NaN	132.167437	0.041871	1.000000	19.000000
22110301.000000	3.000000	2.000000	4.734508	0.173142	0.750653	NaN	NaN	0.000017	0.054315	0.253757	NaN	NaN	130.651260	0.033699	2.000000	18.000000
22110301.000000	3.000000	40.000000	15.961149	0.034946	1.312526	NaN	NaN	0.000000	-0.009411	0.262250	NaN	NaN	130.659153	0.030065	2.000000	20.000000
22110301.000000	3.000000	27.000000	85.914368	0.222922	1.361878	NaN	NaN	0.000017	-0.034371	0.245083	NaN	NaN	131.133600	0.049617	2.000000	19.000000
22110301.000000	3.000000	6.000000	61.614483	0.280816	1.008301	NaN	NaN	0.000000	0.035402	0.253331	NaN	NaN	130.637798	0.040614	2.000000	19.000000
22110301.000000	3.000000	24.000000	74.041127	0.096763	0.921233	NaN	NaN	0.000005	-0.026094	0.261720	NaN	NaN	130.622679	0.039947	2.000000	20.000000
22110301.000000	3.000000	18.000000	85.729574	0.082492	1.042597	NaN	NaN	0.000158	0.037702	0.252802	NaN	NaN	130.554765	0.029488	2.000000	20.000000
22110301.000000	3.000000	26.000000	86.096810	0.158736	0.948966	NaN	NaN	0.000000	0.003808	0.260426	NaN	NaN	130.600027	0.037775	2.000000	22.000000
22110301.000000	3.000000	32.000000	77.574974	0.020131	1.202563	NaN	NaN	0.000158	0.007664	0.257290	NaN	NaN	130.629948	0.045107	2.000000	22.000000
22110301.000000	3.000000	15.000000	53.041183	0.190020	1.307984	NaN	NaN	0.009033	0.067993	0.246436	NaN	NaN	130.768485	0.035446	2.000000	19.000000
22110301.000000	3.000000	37.000000	63.677010	0.034522	1.081943	NaN	NaN	0.000002	-0.002910	0.257455	NaN	NaN	130.568207	0.039179	2.000000	20.000000
22110301.000000	3.000000	19.000000	91.453313	0.209317	0.558961	NaN	NaN	0.000005	-0.018489	0.259213	NaN	NaN	130.629764	0.037383	2.000000	24.000000
22110301.000000	3.000000	3.000000	24.490409	-0.001877	0.712921	NaN	NaN	0.009033	0.020514	0.252631	NaN	NaN	130.648047	0.036498	2.000000	25.000000
22110301.000000	3.000000	13.000000	44.282349	0.148352	1.138704	NaN	NaN	0.000000	-0.000938	0.257528	NaN	NaN	130.598063	0.040163	2.000000	23.000000
22110301.000000	3.000000	38.000000	14.427898	0.213203	0.866138	NaN	NaN	0.000000	0.086074	0.245571	NaN	NaN	130.721674	0.031691	2.000000	29.000000
22110301.000000	3.000000	14.000000	31.386115	0.161004	0.992925	NaN	NaN	0.000002	0.023114	0.250991	NaN	NaN	130.600795	0.041129	1.000000	24.000000
22110301.000000	3.000000	11.000000	18.138693	-0.135078	1.187139	NaN	NaN	0.000017	-0.139881	0.269713	NaN	NaN	131.663316	0.048718	2.000000	25.000000
22110301.000000	3.000000	22.000000	28.963373	-0.062080	1.277733	NaN	NaN	0.000000	-0.021641	0.259932	NaN	NaN	130.658490	0.044505	2.000000	31.000000
22110301.000000	3.000000	31.000000	68.405561	0.041317	0.067704	NaN	NaN	0.000015	-0.130929	0.264664	NaN	NaN	131.557001	0.051360	1.000000	26.000000
22110301.000000	3.000000	25.000000	53.921376	0.350752	1.068543	NaN	NaN	0.000000	0.025967	0.250275	NaN	NaN	130.605699	0.034586	2.000000	29.000000
22110301.000000	3.000000	21.000000	77.898125	0.368886	0.237681	NaN	NaN	0.000000	-0.035083	0.265693	NaN	NaN	130.710023	0.039254	1.000000	18.000000
22110301.000000	3.000000	9.000000	36.644352	0.141389	0.675945	NaN	NaN	0.000000	0.031433	0.251941	NaN	NaN	130.605913	0.038338	2.000000	24.000000
22110301.000000	3.000000	20.000000	34.169736	0.009931	0.190740	NaN	NaN	0.000000	0.037330	0.252052	NaN	NaN	130.651653	0.042478	1.000000	30.000000
22110301.000000	3.000000	4.000000	23.238396	0.142087	0.135252	NaN	NaN	0.000000	0.009136	0.257960	NaN	NaN	130.560541	0.041652	1.000000	27.000000
22110301.000000	3.000000	8.000000	97.334366	0.134555	0.611733	NaN	NaN	4.798886	-0.731580	0.025233	NaN	NaN	206.595857	0.100812	1.000000	24.000000
22110301.000000	3.000000	35.000000	76.515441	0.326342	0.676187	NaN	NaN	0.000006	0.023297	0.253474	NaN	NaN	130.561734	0.031726	2.000000	27.000000
